State,Year,Month,Day,Rainfall (mm)
Johor,2016,7,18,1.29
Johor,2016,7,19,5.81
Johor,2016,7,20,5.94
Johor,2016,7,21,2.98
Johor,2016,7,22,12.44
Johor,2016,7,23,30.46
Johor,2016,7,24,6.16
Johor,2016,7,25,0.32
Johor,2016,7,26,1.19
Johor,2016,7,27,4.94
Johor,2016,7,28,8.90
Johor,2016,7,29,19.69
Johor,2016,7,30,12.81
Johor,2016,7,31,23.56
Johor,2016,8,1,16.41
Johor,2016,8,2,5.27
Johor,2016,8,3,26.39
Johor,2016,8,4,1.33
Johor,2016,8,5,2.21
Johor,2016,8,6,9.46
Johor,2016,8,7,21.71
Johor,2016,8,8,18.39
Johor,2016,8,9,0.59
Johor,2016,8,10,2.36
Johor,2016,8,11,2.31
Johor,2016,8,12,5.52
Johor,2016,8,13,9.98
Johor,2016,8,14,5.75
Johor,2016,8,15,39.06
Johor,2016,8,16,76.42
Johor,2016,8,17,20.92
Johor,2016,8,18,6.96
Johor,2016,8,19,6.13
Johor,2016,8,20,8.64
Johor,2016,8,21,13.47
Johor,2016,8,22,4.69
Johor,2016,8,23,6.14
Johor,2016,8,24,3.05
Johor,2016,8,25,6.40
Johor,2016,8,26,8.49
Johor,2016,8,27,9.19
Johor,2016,8,28,3.38
Johor,2016,8,29,2.17
Johor,2016,8,30,7.68
Johor,2016,8,31,4.07
Johor,2016,9,1,0.29
Johor,2016,9,2,0.83
Johor,2016,9,3,4.53
Johor,2016,9,4,6.52
Johor,2016,9,5,6.39
Johor,2016,9,6,1.07
Johor,2016,9,7,6.79
Johor,2016,9,8,6.01
Johor,2016,9,9,1.13
Johor,2016,9,10,2.71
Johor,2016,9,11,5.86
Johor,2016,9,12,2.72
Johor,2016,9,13,4.38
Johor,2016,9,14,10.28
Johor,2016,9,15,8.76
Johor,2016,9,16,6.56
Johor,2016,9,17,8.08
Johor,2016,9,18,17.46
Johor,2016,9,19,27.60
Johor,2016,9,20,18.60
Johor,2016,9,21,14.66
Johor,2016,9,22,1.59
Johor,2016,9,23,3.06
Johor,2016,9,24,2.60
Johor,2016,9,25,5.69
Johor,2016,9,26,3.23
Johor,2016,9,27,2.34
Johor,2016,9,28,4.79
Johor,2016,9,29,3.73
Johor,2016,9,30,3.16
Johor,2016,10,1,3.17
Johor,2016,10,2,5.84
Johor,2016,10,3,0.64
Johor,2016,10,4,0.39
Johor,2016,10,5,2.50
Johor,2016,10,6,7.17
Johor,2016,10,7,4.90
Johor,2016,10,8,11.91
Johor,2016,10,9,10.46
Johor,2016,10,10,6.27
Johor,2016,10,11,9.75
Johor,2016,10,12,7.98
Johor,2016,10,13,11.41
Johor,2016,10,14,5.33
Johor,2016,10,15,11.82
Johor,2016,10,16,21.81
Johor,2016,10,17,21.13
Johor,2016,10,18,22.56
Johor,2016,10,19,19.66
Johor,2016,10,20,13.41
Johor,2016,10,21,14.96
Johor,2016,10,22,4.43
Johor,2016,10,23,2.01
Johor,2016,10,24,3.67
Johor,2016,10,25,3.23
Johor,2016,10,26,0.55
Johor,2016,10,27,2.25
Johor,2016,10,28,0.29
Johor,2016,10,29,0.74
Johor,2016,10,30,6.69
Johor,2016,10,31,0.58
Johor,2016,11,1,2.41
Johor,2016,11,2,1.60
Johor,2016,11,3,0.53
Johor,2016,11,4,0.66
Johor,2016,11,5,0.38
Johor,2016,11,6,0.09
Johor,2016,11,7,0.01
Johor,2016,11,8,0.38
Johor,2016,11,9,0.09
Johor,2016,11,10,1.52
Johor,2016,11,11,1.22
Johor,2016,11,12,0.16
Johor,2016,11,13,0.38
Johor,2016,11,14,1.68
Johor,2016,11,15,4.46
Johor,2016,11,16,8.73
Johor,2016,11,17,4.54
Johor,2016,11,18,7.50
Johor,2016,11,19,2.08
Johor,2016,11,20,5.67
Johor,2016,11,21,10.36
Johor,2016,11,22,3.26
Johor,2016,11,23,2.79
Johor,2016,11,24,9.75
Johor,2016,11,25,7.33
Johor,2016,11,26,7.90
Johor,2016,11,27,12.81
Johor,2016,11,28,26.00
Johor,2016,11,29,12.11
Johor,2016,11,30,10.29
Johor,2016,12,1,8.28
Johor,2016,12,2,3.76
Johor,2016,12,3,1.65
Johor,2016,12,4,1.36
Johor,2016,12,5,5.85
Johor,2016,12,6,4.06
Johor,2016,12,7,2.76
Johor,2016,12,8,16.17
Johor,2016,12,9,17.41
Johor,2016,12,10,24.43
Johor,2016,12,11,63.80
Johor,2016,12,12,1.05
Johor,2016,12,13,0.33
Johor,2016,12,14,13.09
Johor,2016,12,15,5.66
Johor,2016,12,16,18.48
Johor,2016,12,17,5.64
Johor,2016,12,18,5.40
Johor,2016,12,19,25.05
Johor,2016,12,20,16.70
Johor,2016,12,21,15.40
Johor,2016,12,22,21.25
Johor,2016,12,23,1.41
Johor,2016,12,24,0.12
Johor,2016,12,25,0.22
Johor,2016,12,26,0.57
Johor,2016,12,27,1.09
Johor,2016,12,28,0.76
Johor,2016,12,29,0.22
Johor,2016,12,30,0.04
Johor,2016,12,31,0.03
Johor,2017,1,1,0.00
Johor,2017,1,2,0.35
Johor,2017,1,3,0.60
Johor,2017,1,4,0.49
Johor,2017,1,5,0.19
Johor,2017,1,6,0.35
Johor,2017,1,7,3.51
Johor,2017,1,8,7.16
Johor,2017,1,9,60.70
Johor,2017,1,10,118.94
Johor,2017,1,11,28.37
Johor,2017,1,12,52.93
Johor,2017,1,13,98.46
Johor,2017,1,14,94.19
Johor,2017,1,15,60.87
Johor,2017,1,16,62.32
Johor,2017,1,17,50.42
Johor,2017,1,18,85.34
Johor,2017,1,19,22.68
Johor,2017,1,20,3.78
Johor,2017,1,21,1.74
Johor,2017,1,22,20.02
Johor,2017,1,23,9.51
Johor,2017,1,24,6.30
Johor,2017,1,25,26.78
Johor,2017,1,26,5.47
Johor,2017,1,27,0.52
Johor,2017,1,28,1.61
Johor,2017,1,29,6.15
Johor,2017,1,30,1.53
Johor,2017,1,31,0.09
Johor,2017,2,1,0.12
Johor,2017,2,2,0.70
Johor,2017,2,3,1.51
Johor,2017,2,4,3.31
Johor,2017,2,5,6.76
Johor,2017,2,6,6.26
Johor,2017,2,7,2.79
Johor,2017,2,8,2.63
Johor,2017,2,9,4.16
Johor,2017,2,10,9.97
Johor,2017,2,11,12.01
Johor,2017,2,12,3.25
Johor,2017,2,13,0.69
Johor,2017,2,14,0.04
Johor,2017,2,15,0.08
Johor,2017,2,16,0.10
Johor,2017,2,17,0.08
Johor,2017,2,18,0.55
Johor,2017,2,19,5.07
Johor,2017,2,20,0.56
Johor,2017,2,21,0.17
Johor,2017,2,22,0.24
Johor,2017,2,23,0.06
Johor,2017,2,24,0.09
Johor,2017,2,25,0.04
Johor,2017,2,26,0.03
Johor,2017,2,27,0.02
Johor,2017,2,28,0.04
Johor,2017,3,1,0.24
Johor,2017,3,2,0.33
Johor,2017,3,3,0.12
Johor,2017,3,4,0.00
Johor,2017,3,5,0.00
Johor,2017,3,6,0.77
Johor,2017,3,7,1.87
Johor,2017,3,8,0.00
Johor,2017,3,9,0.01
Johor,2017,3,10,0.42
Johor,2017,3,11,1.14
Johor,2017,3,12,0.95
Johor,2017,3,13,0.31
Johor,2017,3,14,0.97
Johor,2017,3,15,6.61
Johor,2017,3,16,30.71
Johor,2017,3,17,0.29
Johor,2017,3,18,0.57
Johor,2017,3,19,1.78
Johor,2017,3,20,1.33
Johor,2017,3,21,0.02
Johor,2017,3,22,0.02
Johor,2017,3,23,0.14
Johor,2017,3,24,0.00
Johor,2017,3,25,0.00
Johor,2017,3,26,0.00
Johor,2017,3,27,0.91
Johor,2017,3,28,0.69
Johor,2017,3,29,0.04
Johor,2017,3,30,0.21
Johor,2017,3,31,0.19
Johor,2017,4,1,0.14
Johor,2017,4,2,5.09
Johor,2017,4,3,4.58
Johor,2017,4,4,4.90
Johor,2017,4,5,5.28
Johor,2017,4,6,1.41
Johor,2017,4,7,15.40
Johor,2017,4,8,33.31
Johor,2017,4,9,8.93
Johor,2017,4,10,4.94
Johor,2017,4,11,3.15
Johor,2017,4,12,3.24
Johor,2017,4,13,8.27
Johor,2017,4,14,4.79
Johor,2017,4,15,5.58
Johor,2017,4,16,0.01
Johor,2017,4,17,0.14
Johor,2017,4,18,2.25
Johor,2017,4,19,3.05
Johor,2017,4,20,3.36
Johor,2017,4,21,12.31
Johor,2017,4,22,4.18
Johor,2017,4,23,2.30
Johor,2017,4,24,0.81
Johor,2017,4,25,5.12
Johor,2017,4,26,8.89
Johor,2017,4,27,5.29
Johor,2017,4,28,2.28
Johor,2017,4,29,0.99
Johor,2017,4,30,0.00
Johor,2017,5,1,0.01
Johor,2017,5,2,0.00
Johor,2017,5,3,2.58
Johor,2017,5,4,1.45
Johor,2017,5,5,1.63
Johor,2017,5,6,4.91
Johor,2017,5,7,22.55
Johor,2017,5,8,40.68
Johor,2017,5,9,4.38
Johor,2017,5,10,38.69
Johor,2017,5,11,11.99
Johor,2017,5,12,0.00
Johor,2017,5,13,0.14
Johor,2017,5,14,1.86
Johor,2017,5,15,8.82
Johor,2017,5,16,4.23
Johor,2017,5,17,0.42
Johor,2017,5,18,0.00
Johor,2017,5,19,0.00
Johor,2017,5,20,0.03
Johor,2017,5,21,0.76
Johor,2017,5,22,0.15
Johor,2017,5,23,1.13
Johor,2017,5,24,0.52
Johor,2017,5,25,0.18
Johor,2017,5,26,0.47
Johor,2017,5,27,0.03
Johor,2017,5,28,0.00
Johor,2017,5,29,0.43
Johor,2017,5,30,4.31
Johor,2017,5,31,17.33
Johor,2017,6,1,16.11
Johor,2017,6,2,6.94
Johor,2017,6,3,4.45
Johor,2017,6,4,11.50
Johor,2017,6,5,7.74
Johor,2017,6,6,10.63
Johor,2017,6,7,0.48
Johor,2017,6,8,0.28
Johor,2017,6,9,1.09
Johor,2017,6,10,0.41
Johor,2017,6,11,1.62
Johor,2017,6,12,0.99
Johor,2017,6,13,0.00
Johor,2017,6,14,0.08
Johor,2017,6,15,0.60
Johor,2017,6,16,0.05
Johor,2017,6,17,1.52
Johor,2017,6,18,0.66
Johor,2017,6,19,2.55
Johor,2017,6,20,0.12
Johor,2017,6,21,11.11
Johor,2017,6,22,8.39
Johor,2017,6,23,1.17
Johor,2017,6,24,1.61
Johor,2017,6,25,9.37
Johor,2017,6,26,13.63
Johor,2017,6,27,11.69
Johor,2017,6,28,37.63
Johor,2017,6,29,0.27
Johor,2017,6,30,0.08
Johor,2017,7,1,0.88
Johor,2017,7,2,0.52
Johor,2017,7,3,2.48
Johor,2017,7,4,16.12
Johor,2017,7,5,6.28
Johor,2017,7,6,1.09
Johor,2017,7,7,5.27
Johor,2017,7,8,7.88
Johor,2017,7,9,1.93
Johor,2017,7,10,0.70
Johor,2017,7,11,1.92
Johor,2017,7,12,6.41
Johor,2017,7,13,16.85
Johor,2017,7,14,2.72
Johor,2017,7,15,3.89
Johor,2017,7,16,4.43
Johor,2017,7,17,7.97
Johor,2017,7,18,3.23
Johor,2017,7,19,0.25
Johor,2017,7,20,0.29
Johor,2017,7,21,9.46
Johor,2017,7,22,30.47
Johor,2017,7,23,9.98
Johor,2017,7,24,2.04
Johor,2017,7,25,0.94
Johor,2017,7,26,0.34
Johor,2017,7,27,0.13
Johor,2017,7,28,0.69
Johor,2017,7,29,0.13
Johor,2017,7,30,0.00
Johor,2017,7,31,0.14
Johor,2017,8,1,4.22
Johor,2017,8,2,0.83
Johor,2017,8,3,3.05
Johor,2017,8,4,14.64
Johor,2017,8,5,0.97
Johor,2017,8,6,4.66
Johor,2017,8,7,4.74
Johor,2017,8,8,3.68
Johor,2017,8,9,5.31
Johor,2017,8,10,4.50
Johor,2017,8,11,2.14
Johor,2017,8,12,5.25
Johor,2017,8,13,18.69
Johor,2017,8,14,2.61
Johor,2017,8,15,0.63
Johor,2017,8,16,2.03
Johor,2017,8,17,8.24
Johor,2017,8,18,3.50
Johor,2017,8,19,19.68
Johor,2017,8,20,2.20
Johor,2017,8,21,1.02
Johor,2017,8,22,0.66
Johor,2017,8,23,17.03
Johor,2017,8,24,5.99
Johor,2017,8,25,0.27
Johor,2017,8,26,13.58
Johor,2017,8,27,12.94
Johor,2017,8,28,12.52
Johor,2017,8,29,6.34
Johor,2017,8,30,8.92
Johor,2017,8,31,4.25
Johor,2017,9,1,5.51
Johor,2017,9,2,2.70
Johor,2017,9,3,3.13
Johor,2017,9,4,3.62
Johor,2017,9,5,5.16
Johor,2017,9,6,1.78
Johor,2017,9,7,2.38
Johor,2017,9,8,5.41
Johor,2017,9,9,6.90
Johor,2017,9,10,8.91
Johor,2017,9,11,2.41
Johor,2017,9,12,1.93
Johor,2017,9,13,3.52
Johor,2017,9,14,8.78
Johor,2017,9,15,3.07
Johor,2017,9,16,3.15
Johor,2017,9,17,3.99
Johor,2017,9,18,6.69
Johor,2017,9,19,5.04
Johor,2017,9,20,2.26
Johor,2017,9,21,0.82
Johor,2017,9,22,3.05
Johor,2017,9,23,0.70
Johor,2017,9,24,0.40
Johor,2017,9,25,4.26
Johor,2017,9,26,9.18
Johor,2017,9,27,4.77
Johor,2017,9,28,7.57
Johor,2017,9,29,2.46
Johor,2017,9,30,2.88
Johor,2017,10,1,4.29
Johor,2017,10,2,1.08
Johor,2017,10,3,1.10
Johor,2017,10,4,2.17
Johor,2017,10,5,4.22
Johor,2017,10,6,2.53
Johor,2017,10,7,3.21
Johor,2017,10,8,7.83
Johor,2017,10,9,8.17
Johor,2017,10,10,2.39
Johor,2017,10,11,2.95
Johor,2017,10,12,3.82
Johor,2017,10,13,2.92
Johor,2017,10,14,3.15
Johor,2017,10,15,12.52
Johor,2017,10,16,2.92
Johor,2017,10,17,6.93
Johor,2017,10,18,26.44
Johor,2017,10,19,7.48
Johor,2017,10,20,4.49
Johor,2017,10,21,6.29
Johor,2017,10,22,5.88
Johor,2017,10,23,1.54
Johor,2017,10,24,3.78
Johor,2017,10,25,1.93
Johor,2017,10,26,3.19
Johor,2017,10,27,3.51
Johor,2017,10,28,2.62
Johor,2017,10,29,2.15
Johor,2017,10,30,8.85
Johor,2017,10,31,21.46
Johor,2017,11,1,24.52
Johor,2017,11,2,12.12
Johor,2017,11,3,7.90
Johor,2017,11,4,1.44
Johor,2017,11,5,3.46
Johor,2017,11,6,15.90
Johor,2017,11,7,5.57
Johor,2017,11,8,6.82
Johor,2017,11,9,9.71
Johor,2017,11,10,14.84
Johor,2017,11,11,0.10
Johor,2017,11,12,0.70
Johor,2017,11,13,2.73
Johor,2017,11,14,0.95
Johor,2017,11,15,0.10
Johor,2017,11,16,0.22
Johor,2017,11,17,0.98
Johor,2017,11,18,27.64
Johor,2017,11,19,11.43
Johor,2017,11,20,3.18
Johor,2017,11,21,6.98
Johor,2017,11,22,9.78
Johor,2017,11,23,5.39
Johor,2017,11,24,1.81
Johor,2017,11,25,4.43
Johor,2017,11,26,40.48
Johor,2017,11,27,62.74
Johor,2017,11,28,5.59
Johor,2017,11,29,2.82
Johor,2017,11,30,2.39
Johor,2017,12,1,2.85
Johor,2017,12,2,11.98
Johor,2017,12,3,5.54
Johor,2017,12,4,4.13
Johor,2017,12,5,8.23
Johor,2017,12,6,26.23
Johor,2017,12,7,45.56
Johor,2017,12,8,67.28
Johor,2017,12,9,53.73
Johor,2017,12,10,51.16
Johor,2017,12,11,2.63
Johor,2017,12,12,6.91
Johor,2017,12,13,1.32
Johor,2017,12,14,10.42
Johor,2017,12,15,2.09
Johor,2017,12,16,0.08
Johor,2017,12,17,0.12
Johor,2017,12,18,0.23
Johor,2017,12,19,0.21
Johor,2017,12,20,1.87
Johor,2017,12,21,4.94
Johor,2017,12,22,8.43
Johor,2017,12,23,5.50
Johor,2017,12,24,0.24
Johor,2017,12,25,0.92
Johor,2017,12,26,1.37
Johor,2017,12,27,1.85
Johor,2017,12,28,0.18
Johor,2017,12,29,10.06
Johor,2017,12,30,13.58
Johor,2017,12,31,1.67
Johor,2018,1,1,1.55
Johor,2018,1,2,0.37
Johor,2018,1,3,0.45
Johor,2018,1,4,4.81
Johor,2018,1,5,2.59
Johor,2018,1,6,0.35
Johor,2018,1,7,0.12
Johor,2018,1,8,0.16
Johor,2018,1,9,0.13
Johor,2018,1,10,0.12
Johor,2018,1,11,0.16
Johor,2018,1,12,0.02
Johor,2018,1,13,0.01
Johor,2018,1,14,0.01
Johor,2018,1,15,0.04
Johor,2018,1,16,0.04
Johor,2018,1,17,0.12
Johor,2018,1,18,0.52
Johor,2018,1,19,0.34
Johor,2018,1,20,0.37
Johor,2018,1,21,0.53
Johor,2018,1,22,0.27
Johor,2018,1,23,0.37
Johor,2018,1,24,0.31
Johor,2018,1,25,0.02
Johor,2018,1,26,0.04
Johor,2018,1,27,0.05
Johor,2018,1,28,0.03
Johor,2018,1,29,0.11
Johor,2018,1,30,0.19
Johor,2018,1,31,7.41
Johor,2018,2,1,124.49
Johor,2018,2,2,117.64
Johor,2018,2,3,1.34
Johor,2018,2,4,10.90
Johor,2018,2,5,47.42
Johor,2018,2,6,83.05
Johor,2018,2,7,21.67
Johor,2018,2,8,13.58
Johor,2018,2,9,3.07
Johor,2018,2,10,7.21
Johor,2018,2,11,2.35
Johor,2018,2,12,10.17
Johor,2018,2,13,23.67
Johor,2018,2,14,25.33
Johor,2018,2,15,10.71
Johor,2018,2,16,2.44
Johor,2018,2,17,9.11
Johor,2018,2,18,14.15
Johor,2018,2,19,0.57
Johor,2018,2,20,0.29
Johor,2018,2,21,2.23
Johor,2018,2,22,2.82
Johor,2018,2,23,23.90
Johor,2018,2,24,14.57
Johor,2018,2,25,22.19
Johor,2018,2,26,15.63
Johor,2018,2,27,4.79
Johor,2018,2,28,18.85
Johor,2018,3,1,9.40
Johor,2018,3,2,55.98
Johor,2018,3,3,7.99
Johor,2018,3,4,5.40
Johor,2018,3,5,0.12
Johor,2018,3,6,0.05
Johor,2018,3,7,0.04
Johor,2018,3,8,0.04
Johor,2018,3,9,0.03
Johor,2018,3,10,0.03
Johor,2018,3,11,0.08
Johor,2018,3,12,0.11
Johor,2018,3,13,1.18
Johor,2018,3,14,3.25
Johor,2018,3,15,5.16
Johor,2018,3,16,0.47
Johor,2018,3,17,1.81
Johor,2018,3,18,3.10
Johor,2018,3,19,8.95
Johor,2018,3,20,6.12
Johor,2018,3,21,4.67
Johor,2018,3,22,2.35
Johor,2018,3,23,0.56
Johor,2018,3,24,3.29
Johor,2018,3,25,9.38
Johor,2018,3,26,4.80
Johor,2018,3,27,4.18
Johor,2018,3,28,5.20
Johor,2018,3,29,4.77
Johor,2018,3,30,2.32
Johor,2018,3,31,3.74
Johor,2018,4,1,1.33
Johor,2018,4,2,4.59
Johor,2018,4,3,4.29
Johor,2018,4,4,1.72
Johor,2018,4,5,1.31
Johor,2018,4,6,5.08
Johor,2018,4,7,13.68
Johor,2018,4,8,1.38
Johor,2018,4,9,4.41
Johor,2018,4,10,2.96
Johor,2018,4,11,2.24
Johor,2018,4,12,1.27
Johor,2018,4,13,9.02
Johor,2018,4,14,0.83
Johor,2018,4,15,2.55
Johor,2018,4,16,2.82
Johor,2018,4,17,2.47
Johor,2018,4,18,1.79
Johor,2018,4,19,3.10
Johor,2018,4,20,9.50
Johor,2018,4,21,30.71
Johor,2018,4,22,9.20
Johor,2018,4,23,13.36
Johor,2018,4,24,1.32
Johor,2018,4,25,0.00
Johor,2018,4,26,0.05
Johor,2018,4,27,0.03
Johor,2018,4,28,0.13
Johor,2018,4,29,1.83
Johor,2018,4,30,0.44
Johor,2018,5,1,0.40
Johor,2018,5,2,0.09
Johor,2018,5,3,0.10
Johor,2018,5,4,1.83
Johor,2018,5,5,4.48
Johor,2018,5,6,8.05
Johor,2018,5,7,10.39
Johor,2018,5,8,0.85
Johor,2018,5,9,1.66
Johor,2018,5,10,0.25
Johor,2018,5,11,0.01
Johor,2018,5,12,0.02
Johor,2018,5,13,0.02
Johor,2018,5,14,0.00
Johor,2018,5,15,0.21
Johor,2018,5,16,3.67
Johor,2018,5,17,3.23
Johor,2018,5,18,6.18
Johor,2018,5,19,13.07
Johor,2018,5,20,11.15
Johor,2018,5,21,13.76
Johor,2018,5,22,10.34
Johor,2018,5,23,31.80
Johor,2018,5,24,21.53
Johor,2018,5,25,4.87
Johor,2018,5,26,4.95
Johor,2018,5,27,4.57
Johor,2018,5,28,3.60
Johor,2018,5,29,2.15
Johor,2018,5,30,0.00
Johor,2018,5,31,3.47
Johor,2018,6,1,0.19
Johor,2018,6,2,0.28
Johor,2018,6,3,2.17
Johor,2018,6,4,1.54
Johor,2018,6,5,1.14
Johor,2018,6,6,15.39
Johor,2018,6,7,40.70
Johor,2018,6,8,0.04
Johor,2018,6,9,0.00
Johor,2018,6,10,5.28
Johor,2018,6,11,2.08
Johor,2018,6,12,0.30
Johor,2018,6,13,1.10
Johor,2018,6,14,1.73
Johor,2018,6,15,1.49
Johor,2018,6,16,2.54
Johor,2018,6,17,0.00
Johor,2018,6,18,0.14
Johor,2018,6,19,1.34
Johor,2018,6,20,1.52
Johor,2018,6,21,1.35
Johor,2018,6,22,0.22
Johor,2018,6,23,1.26
Johor,2018,6,24,0.37
Johor,2018,6,25,0.60
Johor,2018,6,26,0.10
Johor,2018,6,27,0.09
Johor,2018,6,28,1.85
Johor,2018,6,29,2.91
Johor,2018,6,30,2.21
Johor,2018,7,1,1.11
Johor,2018,7,2,1.16
Johor,2018,7,3,0.02
Johor,2018,7,4,0.01
Johor,2018,7,5,0.00
Johor,2018,7,6,0.02
Johor,2018,7,7,0.02
Johor,2018,7,8,0.32
Johor,2018,7,9,7.39
Johor,2018,7,10,5.15
Johor,2018,7,11,8.70
Johor,2018,7,12,4.47
Johor,2018,7,13,8.01
Johor,2018,7,14,0.14
Johor,2018,7,15,4.23
Johor,2018,7,16,8.58
Johor,2018,7,17,1.15
Johor,2018,7,18,0.31
Johor,2018,7,19,3.90
Johor,2018,7,20,9.74
Johor,2018,7,21,6.70
Johor,2018,7,22,1.26
Johor,2018,7,23,2.10
Johor,2018,7,24,3.54
Johor,2018,7,25,5.83
Johor,2018,7,26,10.70
Johor,2018,7,27,7.83
Johor,2018,7,28,7.09
Johor,2018,7,29,29.61
Johor,2018,7,30,8.27
Johor,2018,7,31,6.64
Johor,2018,8,1,7.39
Johor,2018,8,2,8.10
Johor,2018,8,3,2.76
Johor,2018,8,4,11.41
Johor,2018,8,5,6.55
Johor,2018,8,6,1.24
Johor,2018,8,7,2.66
Johor,2018,8,8,5.72
Johor,2018,8,9,0.83
Johor,2018,8,10,0.38
Johor,2018,8,11,1.39
Johor,2018,8,12,1.29
Johor,2018,8,13,0.23
Johor,2018,8,14,0.19
Johor,2018,8,15,2.70
Johor,2018,8,16,4.02
Johor,2018,8,17,9.44
Johor,2018,8,18,7.47
Johor,2018,8,19,11.27
Johor,2018,8,20,5.52
Johor,2018,8,21,9.65
Johor,2018,8,22,3.08
Johor,2018,8,23,4.30
Johor,2018,8,24,19.87
Johor,2018,8,25,6.23
Johor,2018,8,26,5.02
Johor,2018,8,27,0.04
Johor,2018,8,28,1.13
Johor,2018,8,29,4.65
Johor,2018,8,30,8.10
Johor,2018,8,31,5.70
Johor,2018,9,1,17.03
Johor,2018,9,2,2.03
Johor,2018,9,3,0.18
Johor,2018,9,4,0.20
Johor,2018,9,5,0.55
Johor,2018,9,6,1.16
Johor,2018,9,7,0.66
Johor,2018,9,8,3.08
Johor,2018,9,9,1.68
Johor,2018,9,10,0.58
Johor,2018,9,11,0.21
Johor,2018,9,12,3.18
Johor,2018,9,13,4.88
Johor,2018,9,14,3.22
Johor,2018,9,15,6.05
Johor,2018,9,16,3.20
Johor,2018,9,17,5.10
Johor,2018,9,18,16.11
Johor,2018,9,19,7.73
Johor,2018,9,20,7.29
Johor,2018,9,21,1.67
Johor,2018,9,22,2.34
Johor,2018,9,23,3.82
Johor,2018,9,24,9.85
Johor,2018,9,25,5.54
Johor,2018,9,26,6.93
Johor,2018,9,27,12.23
Johor,2018,9,28,16.98
Johor,2018,9,29,14.18
Johor,2018,9,30,1.55
Johor,2018,10,1,3.68
Johor,2018,10,2,1.78
Johor,2018,10,3,8.12
Johor,2018,10,4,13.26
Johor,2018,10,5,14.18
Johor,2018,10,6,5.93
Johor,2018,10,7,15.93
Johor,2018,10,8,9.10
Johor,2018,10,9,13.86
Johor,2018,10,10,12.89
Johor,2018,10,11,6.47
Johor,2018,10,12,4.59
Johor,2018,10,13,4.35
Johor,2018,10,14,4.37
Johor,2018,10,15,1.14
Johor,2018,10,16,4.46
Johor,2018,10,17,2.73
Johor,2018,10,18,5.13
Johor,2018,10,19,7.24
Johor,2018,10,20,3.86
Johor,2018,10,21,9.00
Johor,2018,10,22,5.60
Johor,2018,10,23,3.85
Johor,2018,10,24,6.64
Johor,2018,10,25,9.23
Johor,2018,10,26,11.18
Johor,2018,10,27,11.40
Johor,2018,10,28,9.50
Johor,2018,10,29,4.54
Johor,2018,10,30,2.30
Johor,2018,10,31,3.64
Johor,2018,11,1,4.60
Johor,2018,11,2,17.61
Johor,2018,11,3,39.43
Johor,2018,11,4,6.05
Johor,2018,11,5,6.31
Johor,2018,11,6,1.45
Johor,2018,11,7,11.26
Johor,2018,11,8,27.99
Johor,2018,11,9,9.86
Johor,2018,11,10,13.76
Johor,2018,11,11,4.55
Johor,2018,11,12,2.51
Johor,2018,11,13,6.53
Johor,2018,11,14,11.16
Johor,2018,11,15,7.09
Johor,2018,11,16,1.80
Johor,2018,11,17,0.05
Johor,2018,11,18,0.11
Johor,2018,11,19,0.39
Johor,2018,11,20,2.54
Johor,2018,11,21,5.44
Johor,2018,11,22,9.25
Johor,2018,11,23,2.59
Johor,2018,11,24,1.43
Johor,2018,11,25,0.85
Johor,2018,11,26,4.52
Johor,2018,11,27,15.52
Johor,2018,11,28,21.53
Johor,2018,11,29,3.79
Johor,2018,11,30,5.54
Johor,2018,12,1,23.73
Johor,2018,12,2,18.76
Johor,2018,12,3,4.67
Johor,2018,12,4,1.91
Johor,2018,12,5,2.32
Johor,2018,12,6,4.57
Johor,2018,12,7,11.35
Johor,2018,12,8,31.02
Johor,2018,12,9,16.00
Johor,2018,12,10,8.32
Johor,2018,12,11,5.23
Johor,2018,12,12,1.94
Johor,2018,12,13,1.31
Johor,2018,12,14,0.67
Johor,2018,12,15,1.12
Johor,2018,12,16,1.14
Johor,2018,12,17,0.10
Johor,2018,12,18,0.08
Johor,2018,12,19,9.44
Johor,2018,12,20,23.43
Johor,2018,12,21,9.82
Johor,2018,12,22,16.88
Johor,2018,12,23,9.73
Johor,2018,12,24,14.02
Johor,2018,12,25,80.97
Johor,2018,12,26,10.53
Johor,2018,12,27,28.57
Johor,2018,12,28,1.06
Johor,2018,12,29,0.71
Johor,2018,12,30,1.71
Johor,2018,12,31,4.58
Johor,2019,1,1,15.35
Johor,2019,1,2,17.53
Johor,2019,1,3,7.00
Johor,2019,1,4,9.59
Johor,2019,1,5,9.76
Johor,2019,1,6,14.99
Johor,2019,1,7,31.62
Johor,2019,1,8,29.24
Johor,2019,1,9,21.18
Johor,2019,1,10,12.33
Johor,2019,1,11,5.37
Johor,2019,1,12,0.94
Johor,2019,1,13,2.72
Johor,2019,1,14,1.54
Johor,2019,1,15,0.78
Johor,2019,1,16,0.29
Johor,2019,1,17,1.73
Johor,2019,1,18,5.45
Johor,2019,1,19,9.43
Johor,2019,1,20,1.64
Johor,2019,1,21,2.52
Johor,2019,1,22,0.61
Johor,2019,1,23,0.40
Johor,2019,1,24,0.12
Johor,2019,1,25,0.36
Johor,2019,1,26,0.77
Johor,2019,1,27,0.59
Johor,2019,1,28,0.47
Johor,2019,1,29,3.44
Johor,2019,1,30,10.52
Johor,2019,1,31,13.67
Johor,2019,2,1,3.51
Johor,2019,2,2,2.71
Johor,2019,2,3,2.43
